ID,electricity_consumption
276,319.62633626376
277,288.4944679606316
278,279.6400798171909
279,301.33796143882853
280,290.25160806843667
281,308.5742547933621
282,316.9244739918739
283,326.7982240376333
284,304.2022470499011
285,289.37058315960815
286,350.6148253642863
287,293.5288538199891
288,329.5792894994569
289,281.495530503512
290,289.9786148059634
291,306.77216702413614
292,321.0339105329597
293,342.51683807949075
294,339.64950454012387
295,327.1159760412627
296,325.06585039379263
297,319.55934269607553
298,320.04345191395134
299,320.88450377633615
300,280.64540796476376
301,286.01337882021676
302,272.4573479596248
303,258.21039896484217
304,276.9686400573345
305,297.65266244357804
306,317.7727732168777
307,294.8122850997577
308,334.98134263958934
309,328.49424982986216
310,326.59493487747295
311,313.4480730150202
312,297.22279332713947
313,290.1405201586746
314,329.82341739629476
315,323.3138830410146
316,275.45004429379514
317,281.2959394433353
318,279.8400146606913
319,290.10146564601075
320,308.60221102522564
321,258.833119515073
322,259.46030718544193
323,258.3095362120532
324,279.9250318446673
325,285.22625915415654
326,288.55367697969575
327,272.1593293032604
328,235.0199233033759
329,239.80118322929877
330,228.82013477993098
331,212.35993964298916
332,237.26140912166306
333,192.69514649154144
334,187.93869575321025
335,175.47589643003369
336,183.09233422591012
337,198.18351877413136
338,193.39699649102863
339,173.42651423800567
340,161.0918135938523
341,211.00086988905866
342,205.61484646627503
343,187.66866747287952
344,148.35295614446102
345,188.8021996670119
346,204.92542557478328
347,154.15381742093723
348,166.11474323805442
349,176.92363530987825
350,169.1415393495089
351,198.27167809807156
352,193.96986952822783
353,174.0698241421386
354,195.6742387144285
355,177.51674711216435
356,259.23438105096204
357,277.2919015553773
358,228.85026485363892
359,271.1869711358919
360,256.83220223629246
361,274.23024402211956
362,270.468243755146
363,253.23544786989578
364,270.85155225256574
365,289.7125460306471
366,246.4776613662399
367,244.83165804331168
368,242.4224520190321
369,268.50495754516555
370,273.7972072174234
371,263.0789829905418
372,292.7766579542555
373,286.63122517573015
374,268.8563903824488
375,300.85740189324656
376,287.2392568220855
377,296.66576032462797
378,306.4400366471833
379,320.14568507061233
380,307.57450397401703
381,288.4770795766892
382,301.340547815484
383,284.60286129557164
384,305.32996617089293
385,308.94367123459233
386,259.9371087987614
387,259.51304963129667
388,302.5478806813296
389,257.74876440424225
390,251.46268733075624
391,279.54304015144805
392,267.64388235988054
393,298.68833345096743
394,296.95909404391057
395,275.38486555923566
396,279.2700294455136
397,257.60868810215675
398,268.75269208779446
399,264.8407155305855
400,274.47209645680766
401,299.2271819680353
402,260.22346444865786
403,250.24216369446833
404,271.2263409174378
405,278.97029171138036
406,240.63836749243762
407,244.2711438533753
408,308.9482584512199
409,277.94559677721327
410,296.39409203787034
411,259.80983661817857
412,282.7860615358112
413,262.98422104988117
414,267.3204743081858
415,262.72539050607895
416,277.7959055418868
417,239.86675019773725
418,276.5167605178874
419,253.07096717110153
420,293.4736685493086
421,268.54082842321384
422,300.53790928318983
423,239.50559362640513
424,276.15739542269523
425,261.6526327876833
426,253.1744302004098
427,248.15632773107563
428,277.50981688037393
429,263.6926491800177
430,242.85956485120573
431,271.9901444819916
432,239.09470915573934
433,244.40645981061505
434,262.6728623985473
435,277.09238049187616
436,231.9470012035673
437,249.2482751631295
438,274.539880499784
439,277.84278594113096
440,286.40679532264323
441,286.8435753289325
442,272.87136707501713
443,282.4369156278474
444,299.3294162285599
445,272.0056149006971
446,270.52783259538535
447,259.2054384095866
448,284.0955661171108
449,257.13424581481195
450,254.4234168631341
451,241.08499995530553
452,240.96412223088203
453,298.0003474415787
454,304.0676523239123
455,280.2924229315879
456,280.4442096566628
457,302.16290147324173
458,254.21013308903696
459,268.9441147322657
460,261.04989636883477
461,261.1300801553143
462,297.0040960504399
463,313.47656261602276
464,268.2003499856696
465,288.9126995624573
466,278.6001859473507
467,278.655170436606
468,301.41310789850615
469,261.3649280830979
470,277.7615677344845
471,275.3093679640368
472,255.6089325256828
473,283.54585119380386
474,313.03312669532977
475,276.32828273579855
476,285.5186501650725
477,292.31020902799173
478,324.88669657850403
479,291.9378742018233
480,283.172648995616
481,269.21314117944405
482,290.5923225889285
483,273.7298248379385
484,284.980666473779
485,305.953604168968
486,289.525960767082
487,279.4160357248704
488,286.40007044485617
489,272.99402363635534
490,313.09393555491613
491,316.744477914753
492,309.69857790328865
493,309.0510488148044
494,266.3292724751311
495,266.44130959920096
496,305.1827365066265
497,288.3656074928157
498,316.16723087139644
499,314.076047752632
500,306.1879733682696
501,307.0951927789822
502,324.3051914423155
503,289.0940509426008
504,296.5716936572661
505,291.9055138062671
506,294.00306778452625
507,330.7703198483164
508,315.47778333048996
509,327.08526696080185
510,301.60522158824574
511,309.7738993412328
512,293.28022230372983
513,316.7121162450785
514,302.066359113952
515,322.1930038518922
516,342.4448461608316
517,304.8701179693842
518,352.0427974488922
519,353.318032223151
520,300.27973811654795
521,301.3610201921224
522,323.0151141728603
523,284.751347145374
524,277.5797005017964
525,271.3325309357464
526,264.95474717515265
527,252.9103732225052
528,271.6669598757354
529,270.1524663537242
530,277.62316555111624
531,269.5305586302618
532,239.30686234465486
533,255.04380463796713
534,261.12930342244726
535,243.15751570325517
536,274.2407090068326
537,245.38627563708587
538,276.73257502247475
539,235.99506718644375
540,222.5999058874313
541,232.6739729322153
542,243.15514061388865
543,229.3238337201094
544,244.38814653122517
545,258.71658632154197
546,256.8950798248703
547,228.62858677650104
548,254.4413153875679
549,241.32728616141526
550,226.34638702884763
551,255.1306296393966
552,273.76459211577117
553,283.4445832078359
554,283.3984001034271
555,273.03564665365184
556,293.8687058722769
557,313.23997799653785
558,286.4512502449004
559,333.0315415281304
560,299.15730288268674
561,318.00666495761584
562,290.6306312961235
563,257.05200661435083
564,257.96708860082526
565,258.37763515311667
566,265.8204650082814
567,266.0737026287268
568,262.13589534266407
569,268.29255322761264
570,246.2317034971727
571,253.4273988373816
572,276.94637622928667
573,236.8462376459902
574,232.94275216425808
575,271.8958237602519
576,270.020077162143
577,295.35008600252627
578,279.6742906522127
579,313.31572039585467
580,275.55911158308413
581,276.51981977958053
582,324.70388212133685
583,308.38020400399796
584,290.9163537097779
585,301.055219952975
586,297.1728597373037
587,260.7717371508231
588,265.0327808978743
589,276.81922044482076
590,285.5155897223549
591,275.10905545916876
592,319.0570463466115
593,289.9042505371765
594,284.29453855388715
595,280.6394720052849
596,291.6698205189309
597,272.58454464240026
598,291.3098004428721
599,279.50722769001936
600,271.52180186417377
601,262.00415700704343
602,265.2263789824167
603,313.43633923455354
604,297.7191688257449
605,307.1095682231239
606,278.84399642304265
607,276.349158582791
608,308.12277261641475
609,302.2228376985115
610,293.89018313632687
611,296.8383677457389
612,282.48487230687374
613,264.9863362620888
614,271.4686105764772
615,302.7643490760788
616,312.9576394060241
617,303.1910419815156
618,315.3077179465015
619,271.8487882978061
620,287.3644663365608
621,318.01425408325554
622,332.8254427141391
623,313.7610309088184
624,332.05645022027426
625,346.047073205622
626,340.41446303116464
627,307.3947245375848
628,354.45367800000355
629,342.1924452715869
630,300.94201000089583
631,302.8395965050074
632,314.00282739950717
633,331.65323943376046
634,281.3356663368661
635,347.3953011407836
636,376.1947337498693
637,348.3476155546712
638,366.37984213607496
639,325.4584752613664
640,367.19499262416133
641,364.90208366683197
642,377.4201586142431
643,358.9982526759248
644,368.6341039146436
645,371.56969688883606
646,370.3920549257603
647,383.9528082866554
648,374.39893231055606
649,385.4280182237855
650,384.6424197515426
651,385.9531064345139
652,352.05430705703276
653,379.1905391849311
654,372.56895194218924
655,393.81912808512385
656,383.55669213390746
657,399.12038050480027
658,401.9482730944596
659,419.96874408307286
660,388.76842593998634
661,390.6803955554572
662,362.59669778861456
663,366.5041723350549
664,386.745894023752
665,398.6151457811838
666,370.45987970099094
667,384.61849074345815
668,399.8925654810724
669,396.881246901686
670,407.4376884203071
671,398.93029413124356
672,404.69877444281934
673,384.8847608813465
674,394.8208199121622
675,382.2161386323076
676,376.48366911842896
677,390.29740354260815
678,386.13489526189306
679,367.5089118220532
680,355.3827639693582
681,331.21976645594697
682,371.35442034915974
683,328.60600261672516
684,353.50084052507844
685,383.2253547802076
686,365.8923563501341
687,372.4267642187004
688,379.2701669431995
689,361.3971272497591
690,336.7269163270426
691,349.22824876721194
692,362.24075453135987
693,382.4389741418045
694,336.4115854051233
695,346.6892613902931
696,388.12953272571286
697,382.26057130241844
698,377.2065145992253
699,377.1442056141689
700,398.63794300310093
701,399.8900609467052
702,387.67936120947314
703,380.8546658649081
704,368.56760923512644
705,376.4469104689961
706,389.35166416214184
707,385.33729677090895
708,369.38234395117655
709,385.64924480528833
710,355.1175941639861
711,378.8700464671404
712,364.5834486723406
713,338.87193967793297
714,357.64472656057745
715,365.33840894897133
716,389.16503153725995
717,374.06194698146777
718,400.38634499332574
719,372.9461195847072
720,386.5661123560954
721,367.3332543345177
722,402.04802555282225
723,350.41996367161056
724,386.7495621818911
725,378.9580304251529
726,348.3582191284765
727,398.20660823866336
728,363.70598624329403
729,385.3717966539594
730,368.5311071428551
731,376.29537885870144
732,379.8962921987275
733,373.2455638348093
734,346.58544309427947
735,373.87648711317837
736,305.15641695382715
737,314.9754549020256
738,352.06308174997804
739,326.679064185224
740,337.6295437151753
741,394.90636212399016
742,336.9823311112618
743,375.9491971817542
744,347.1836232436463
745,351.5506893393037
746,347.326365984259
747,359.24105350237795
748,404.8358598901787
749,416.2514016848508
750,397.80757026598957
751,417.0831959007273
752,417.23790901227625
753,420.2592078114564
754,383.76194085279377
755,413.8127349306574
756,431.32194959270174
757,392.71853069924447
758,381.34878370519453
759,374.8358034345121
760,403.47270949973614
761,404.7201207064291
762,408.4092682418788
763,363.59193076265814
764,372.2407663418671
765,364.1294298867951
766,365.01960243690627
767,328.4805596417882
768,366.67442855857854
769,354.38331173461887
770,347.0794312744575
771,358.7960591906853
772,371.12939989412695
773,334.5662616388889
774,371.5388003392405
775,345.2986045629821
776,323.2308756409632
777,370.7171549779602
778,332.62398429885235
779,349.8949827349184
780,374.554761329844
781,388.80650683394543
782,363.19082774868565
783,382.82070058041876
784,335.61807217165943
785,380.56962534873634
786,374.4328557444082
787,390.29760490518
788,419.1563138129363
789,426.97664973378215
790,425.27799020358117
791,431.8836815702685
792,401.15746082733943
793,442.6631207454514
794,429.2985850979564
795,392.8787047429044
796,412.339245511686
797,410.42980866493616
798,387.2364417906634
799,401.44409951184156
800,370.9437669158096
801,338.4090266109667
802,342.3054478099536
803,307.5565813279934
804,315.3900538597002
805,293.763147521483
806,297.7982437733833
807,308.7692364804195
808,319.7214886957986
809,294.318074557882
810,303.0986213005799
811,327.6599343521427
812,289.8470242202113
813,275.738698207919
814,280.5765292285448
815,281.92561636098594
816,311.2331557061234
817,288.35299651396804
818,314.59186959091267
819,298.41621892284275
820,299.03016622545897
821,283.1149362147594
822,264.3673676594558
823,259.99294227448877
824,302.9669126102033
825,311.11318456922663
826,265.92421268283965
827,324.7656054017225
828,306.8832842257052
829,271.2823794026208
830,315.07087845412434
831,325.74003406370207
832,304.3866549093136
833,314.6077057789623
834,309.62314270839465
835,308.1588259694763
836,311.407154045291
837,342.765938184841
838,320.34013550521126
839,322.8305343625568
840,366.771037265099
841,367.1358319118838
842,339.4091502905513
843,359.5181237794399
844,374.7475503316238
845,342.57739970602705
846,360.1906674746304
847,325.4348103824145
848,352.0376107341245
849,356.7712108822839
850,329.5463278525585
851,372.9321922103142
852,388.4431004772628
853,396.1464893245072
854,396.9108885216738
855,355.7318137140232
856,390.0786009273024
857,391.3625470983098
858,396.64861206246957
859,396.2831956433873
860,381.7837220863865
861,374.20591770047685
862,366.91220803350444
863,331.65353991553496
864,312.48413234850227
865,298.88723913085437
866,282.55489346996296
867,308.50890078751286
868,298.19174810104664
869,292.4655688053599
870,272.58288769881005
871,300.76512463531094
872,297.0960462705557
873,315.9735106482094
874,276.76234980099457
875,287.6319249927176
876,286.0578803084625
877,287.8137611082807
878,324.198557385909
879,275.9107727431749
880,312.55383037074466
881,354.313870652909
882,322.5532027955139
883,349.37065025281817
884,334.54043261172654
885,360.6128134590835
886,367.16595086186743
887,329.4097860554869
888,348.6821906337124
889,333.476400441111
890,332.28796423076295
891,340.89920034108815
892,327.4365622762077
893,368.72029327234935
894,358.3570566006769
895,351.41188615648554
896,362.63983179095743
897,353.910900755295
898,396.8403528752884
899,373.3172186995535
900,386.61813710774953
901,373.7745479742678
902,361.64220445603513
903,394.3118605379853
904,372.74509728931133
905,403.54860164506346
906,383.08153991250225
907,399.51082309288876
908,386.7822057108909
909,393.6084420545049
910,418.9817237858736
911,395.48561762490107
912,400.8708288702548
913,364.6876449909783
914,371.6283238738267
915,345.6286305581786
916,390.9601346472992
917,382.38849822247226
918,379.30676056108035
919,380.216591387219
920,378.79049862969504
921,410.68363931531115
922,392.59510588508937
923,399.77925472800524
924,372.82842465937
925,419.4259811593749
926,365.0766408218514
927,368.79203613230953
928,390.9755550633127
929,410.44683800894364
930,435.049395334252
931,386.5996232571145
932,412.0284718188382
933,429.25545597298236
934,428.2799724897548
935,423.6356248829731
936,436.6861519681116
937,432.5163301727485
938,398.3500405411857
939,423.0830675069247
940,372.0751724299358
941,413.3756637182476
942,431.05108781618713
943,418.69709411114246
944,391.13787155037056
945,425.3535650031035
946,384.313624849885
947,378.472165559084
948,357.80523859574436
949,368.6610268302041
950,378.2408672321778
951,358.5391222417492
952,380.7614398776644
953,340.32388671677296
954,363.8961415802343
955,398.58114822327974
956,383.76292478919316
957,383.5209188632554
958,381.4777542496526
959,418.74328968651315
960,422.75360034748604
961,424.37099303560564
962,417.42288719789605
963,357.79231175665865
964,393.48784433935833
965,369.3054298517033
966,329.06333213111907
967,337.6584566818071
968,371.67985125083607
969,359.10521640556584
970,338.0177405158577
971,317.4208513162446
972,324.29897712783713
973,328.93143815609073
974,319.6359408604171
975,385.0970869588004
976,376.5855181009785
977,404.0451252402656
978,363.68858498044693
979,393.73615632001264
980,388.6699597498462
981,396.2064608964766
982,423.2571680894616
983,387.27597866398975
984,393.6937669009647
985,392.78277605430486
986,412.14911311884686
987,410.2383288023473
988,385.2039547648224
989,349.74406037273246
990,394.72410728048686
991,392.20447601603524
992,373.60273167795907
993,373.5808758370768
994,343.29541832969556
995,330.0508564352502
996,322.76266880678577
997,364.72065515350624
998,372.56731285837617
999,365.33634649952904
1000,379.25537901724346
1001,391.27602405026033
1002,361.9035472960606
1003,398.9202051089259
1004,383.3015952766403
1005,390.52995798191756
1006,391.78247737654755
1007,410.8361583259231
1008,418.79291870632386
1009,392.4167785682412
1010,426.34587781330146
1011,407.27218106148604
1012,419.4764602742908
1013,385.3960025471537
1014,406.8675598487768
1015,418.20661554729423
1016,391.9577726999814
1017,417.8137879451222
1018,382.91456068627866
1019,413.6741854491684
1020,398.05209144405427
1021,385.51534999028803
1022,443.5846852784318
1023,415.5955544094281
1024,406.0589124797654
1025,420.9724255532397
1026,417.0300673575801
1027,397.46062656057
1028,424.04192413160916
1029,421.90451535307153
1030,436.18947134783417
1031,397.8058196634286
1032,408.4684413083659
1033,429.31651660749156
1034,426.7697117821255
1035,433.67524260160695
1036,423.13634844239886
1037,437.1555820625551
1038,448.8684662691758
1039,388.58907859539846
1040,381.7182992656274
1041,457.5470990799966
1042,437.0740900218329
1043,432.39743240813215
1044,421.5859493219637
1045,435.8450935465723
1046,431.49893407748954
1047,449.01409606513636
1048,443.56971646240135
1049,435.4252924719395
1050,424.4301017049817
1051,401.4409508826305
1052,432.82386875640776
1053,448.9071388946497
1054,446.4866743838897
1055,446.696411200201
1056,402.3275706362811
1057,422.2550369651389
1058,417.39427656308743
1059,412.3117631991268
1060,420.08632556819697
1061,389.02927628273613
1062,411.6436344535803
1063,423.28972672342303
1064,400.3662567925148
1065,400.11881994573577
1066,433.66724890077484
1067,428.3021399378385
1068,421.0979031335158
1069,413.5454666796331
1070,405.9980215095564
1071,394.0979615524612
1072,415.94044518046354
1073,441.7710748769121
1074,419.34579737289533
1075,443.7621800167689
1076,430.4432451325827
1077,393.77574680127344
1078,411.8268211630602
1079,393.19666755274733
1080,448.4016319950293
1081,410.06377948060066
1082,404.34762625250204
1083,439.77114201560624
1084,399.6906113196998
1085,447.4884796511413
1086,404.5192900613536
1087,439.9881767514367
1088,432.0552462599176
1089,408.32756176276206
1090,447.6538782074386
1091,428.60156066269275
1092,414.4804748644032
1093,443.66845665488046
1094,431.56775391482216
1095,439.8481614826156
1096,441.25777563903154
1097,464.1860116551049
1098,422.05601550971534
1099,451.1075053907767
1100,445.2892039724723
1101,430.46864129896375
1102,446.2527976818639
1103,433.72440896886457
1104,291.85509290673895
1105,288.59207475005223
1106,330.43106428114544
1107,293.4581229559967
1108,295.0928977085839
1109,333.529255265195
1110,306.54285672346714
1111,341.1075051710173
1112,321.71421191092895
1113,308.7669160715984
1114,307.6509973889081
1115,300.726305668044
1116,282.556212747239
1117,287.7623865734208
1118,304.5847541525452
1119,252.07398757337592
1120,276.28651152347766
1121,250.1252468137966
1122,267.28857451313456
1123,325.22609615501574
1124,327.7148405730993
1125,328.9400023211572
1126,333.97314927360884
1127,305.6100965890355
1128,320.7219542953203
1129,324.3784344657015
1130,338.4733040869074
1131,329.41469989154524
1132,315.2231806902396
1133,374.47954166740584
1134,364.94215844516197
1135,329.72454796674987
1136,381.48809605064827
1137,355.7308135044647
1138,348.58877183532644
1139,348.41367475029784
1140,375.1502815869823
1141,379.180393880335
1142,389.08484500501953
1143,347.1902099968666
1144,368.46973679307285
1145,360.91272095583525
1146,336.98817784601914
1147,357.44482537546895
1148,369.9493576233045
1149,384.8425261544966
1150,389.1727155228188
1151,298.12918260070865
1152,325.6752177985177
1153,304.59264873417465
1154,307.80996388418293
1155,297.7657937424301
1156,277.06735816042465
1157,282.97297911394935
1158,305.81155818171555
1159,279.1611138156338
1160,302.90586211055415
1161,275.6799621772559
1162,293.3868824228989
1163,256.5788287225048
1164,230.4565358459538
1165,273.4163664802311
1166,270.7032233993184
1167,231.44005854128181
1168,230.804990610294
1169,230.09115885806932
1170,265.4652213457334
1171,249.40778825609573
1172,227.00724722848736
1173,250.57740677046309
1174,236.3563703468226
1175,235.17216711911942
1176,242.44352357056482
1177,282.37794879477906
1178,246.68439902771888
1179,264.95989564899946
1180,278.19198542850904
1181,292.37348937511683
1182,274.2302357457272
1183,263.56971601036
1184,281.3405639287323
1185,284.1392350687254
1186,263.7210541644881
1187,258.7844232633786
1188,285.06400342550614
1189,237.37182848713837
1190,271.68516809559515
1191,235.02507329074524
1192,210.3097657831397
1193,225.95282576308227
1194,213.6720265525821
1195,247.06945070408574
1196,215.0862577706239
1197,250.3691079899213
1198,234.48517403847154
1199,241.4984870133576
1200,215.51576530410716
1201,194.00966924045247
1202,244.05396563060958
1203,186.58209921223715
1204,231.50848766990725
1205,216.10655689708824
1206,254.77259340318597
1207,227.44792470330367
1208,235.49062699335582
1209,233.55633239671192
1210,270.6067691017204
1211,235.65917119668575
1212,244.8816468626394
1213,253.60565715959365
1214,267.26062174196386
1215,279.0308688927687
1216,225.78727695276052
1217,256.50220095178315
1218,250.46500899581406
1219,220.8957288235431
1220,235.46105952437188
1221,260.41131912459537
1222,257.06977474485825
1223,256.4905050911998
1224,229.55664931653178
1225,217.3526162114631
1226,255.65621746665852
1227,232.1582859280054
1228,234.82288136292368
1229,263.37883504909996
1230,251.62182362835847
1231,287.2429876176111
1232,299.3334204452776
1233,256.08096112147064
1234,275.73964931415526
1235,244.60657867976192
1236,239.607445048606
1237,207.84566614587607
1238,228.365203195636
1239,223.2707155993985
1240,225.44015581795952
1241,194.97239744779267
1242,247.34602650917986
1243,243.8815059593669
1244,270.4012981400972
1245,231.05521200071666
1246,263.0942740963567
1247,283.9258130567648
1248,291.11691325022684
1249,312.5622622080391
1250,282.218292185378
1251,331.07402830728523
1252,311.4600766300571
1253,310.79453106558253
1254,305.84985758880157
1255,312.7952149742075
1256,263.6515053372734
1257,272.3712478580742
1258,268.38498276956557
1259,281.61540842649174
1260,254.03014281685432
1261,290.26390224267993
1262,281.6106702359293
1263,274.86825712349605
1264,265.74221797021187
1265,246.995692009815
1266,229.5594780973256
1267,242.53842903584132
1268,228.37150605305328
1269,238.66671161270756
1270,233.01188677312348
1271,255.4464284828025
1272,258.15664661962273
1273,286.8650375455395
1274,279.0184503857672
1275,296.2393253832813
1276,290.75359215263006
1277,318.29109371959794
1278,340.6397295158359
1279,286.90194538677474
1280,311.6264669560262
1281,265.2631758984312
1282,281.0305157650739
1283,268.8285397240645
1284,296.43285447665676
1285,267.0121209428321
1286,301.5033265848326
1287,293.02534263704524
1288,293.06083246343314
1289,326.45900446667224
1290,340.82515930143876
1291,330.51464188861513
1292,318.50148222434586
1293,356.04176935951347
1294,343.2349227723217
1295,369.1535506084602
1296,343.13065398218015
1297,364.8084664331232
1298,410.1222385931482
1299,386.95410756775135
1300,367.0947106083377
1301,374.4471795880725
1302,393.8160211869817
1303,381.96480318245443
1304,346.4150936566801
1305,353.68328639179975
1306,336.5539196510114
1307,379.1124414150217
1308,366.5963736273331
1309,360.91967566995237
1310,378.86534945543025
1311,385.120748806976
1312,390.3306472837185
1313,353.45879637162403
1314,344.1664097874861
1315,371.37537166270687
1316,392.7651519401156
1317,407.1639900716057
1318,373.449572725648
1319,394.60828612312486
1320,378.33131376328964
1321,387.47919577847966
1322,382.80003067450804
1323,383.05346965752545
1324,390.2010738528057
1325,385.7111576665107
1326,374.81664154057097
1327,396.8607688965157
1328,373.5859655158611
1329,396.24934652934763
1330,376.1857269588581
1331,384.1063662255154
1332,341.8935069492754
1333,349.6840782948622
1334,325.6514792686985
1335,305.37034022695866
1336,355.3482777292881
1337,350.1128742105081
1338,320.9335484269882
1339,290.75627452603726
1340,267.70211816848564
1341,288.76697655257954
1342,277.81994125624465
1343,258.8157870833104
1344,246.2917821586277
1345,224.63637862581527
1346,241.48931176078486
1347,236.18436165078356
1348,264.87846168563783
1349,266.39226910965726
1350,280.39008172001445
1351,260.81441358812503
1352,260.77082630401355
1353,251.7597558069765
1354,202.15881786457908
1355,209.97460650800917
1356,212.93716175781879
1357,167.23124184205471
1358,212.13067410417852
1359,220.6350586509575
1360,210.01002874197798
1361,161.65977294340905
1362,215.875495687568
1363,188.46566892598025
1364,202.01788133077548
1365,211.26639725795394
1366,209.3786306529064
