ID,electricity_consumption
346,204.00298124887865
347,204.04290625527014
348,204.0681735508676
349,204.0681735508676
350,204.0681735508676
351,203.92785269037432
352,203.98882113396292
353,204.08862254752313
354,204.00927013061843
355,204.16015162390903
356,267.4010937391911
357,267.96175802770676
358,238.68206499231704
359,244.82734278010267
360,270.9964027668589
361,235.82470054446785
362,270.8515338006387
363,263.525404808653
364,271.6273722335187
365,280.77250019378647
366,302.4490562855849
367,282.19680077220676
368,242.05989979698023
369,242.05822463830128
370,242.44590161370968
371,242.39896010307592
372,253.0409262453528
373,266.0227045446703
374,258.72202693842945
375,271.0738087155044
376,274.68564204029934
377,263.3695487597152
378,257.3650212250122
379,305.02109663332266
380,289.5629072568526
381,257.1675508126822
382,266.7308584015593
383,346.6337714483146
384,258.09867809098387
385,249.02026356903883
386,235.7468510376632
387,231.00330186965795
388,234.38158691325125
389,229.8274799624934
390,228.60617509200537
391,228.08627231417603
392,228.08352078517453
393,227.48275403071094
394,232.14716765274395
395,222.75992739779343
396,210.28086152222176
397,209.97109519078947
398,208.76981264593712
399,206.13485082120232
400,205.78874595000954
401,206.311070869805
402,205.0173475266195
403,204.35556317826038
404,204.40545257075917
405,204.3527123223014
406,204.06936341783643
407,204.22747013605624
408,286.6455541227306
409,246.61854378440617
410,261.0265865641725
411,245.79152200643318
412,247.31941654185692
413,234.48720581393053
414,234.3008613668167
415,231.04655843849017
416,230.26129179397222
417,228.82355637064052
418,227.94376816387353
419,227.4221807463506
420,229.10810476135885
421,221.64829025126403
422,210.50647346364516
423,210.69413274098454
424,209.04394641552088
425,208.9063741534601
426,206.355289104166
427,206.11497963334546
428,205.99119778412611
429,205.7926027175559
430,205.7926027175559
431,207.19092572604742
432,205.0512106930615
433,205.96806531056217
434,207.19157905763024
435,206.5551979926165
436,205.37805692360834
437,204.6292139979821
438,205.39158817433847
439,348.67732722452524
440,327.1762121691808
441,252.34681396554362
442,236.4830378613781
443,238.15400389333362
444,236.00547565470168
445,230.34632226607994
446,227.98301227998647
447,232.2490887320239
448,224.26639112420762
449,211.2502352999695
450,210.40810643781646
451,209.80367352009955
452,215.76101098127904
453,257.7640139359359
454,271.98740958601405
455,233.1512932145166
456,285.99087826208745
457,272.587382752473
458,230.4719578441808
459,233.64824551784758
460,249.24515556056392
461,276.05540532525106
462,243.84092641951688
463,251.63251469554766
464,231.29405858016574
465,246.48849242128844
466,250.16724690217634
467,251.53339398382835
468,244.38527378258146
469,238.1105042453704
470,238.60953270105927
471,234.96751095734274
472,263.85969211528374
473,251.4424572003989
474,276.3192345230819
475,264.57996114382524
476,271.92509639446996
477,257.4652582596628
478,301.1626202417893
479,273.1516362865694
480,289.30651092978314
481,252.63704995066496
482,245.93430871348926
483,240.3838542754454
484,236.2994864474091
485,236.73913024204924
486,233.31030905869997
487,230.95746844113594
488,271.27338118421847
489,241.32691267088393
490,264.0135447514768
491,257.76314792315566
492,273.3595132675123
493,253.25712385703156
494,248.80308024671788
495,271.2568253675571
496,254.99031743866203
497,254.57274248332823
498,295.84449528243533
499,259.97239036190416
500,265.3829636118591
501,281.80916496015334
502,312.5516834498612
503,290.3554158222911
504,255.1778722436316
505,243.56067361202523
506,240.26401116458865
507,354.21688342937364
508,291.2125984661421
509,305.787951362833
510,263.61500382798977
511,260.92285021676514
512,235.76412602413254
513,240.62446685345128
514,254.48464307600005
515,275.12751824960446
516,274.8191303620259
517,246.83121476435622
518,258.6447109645261
519,256.9927127209892
520,230.2752939104095
521,229.47166241232938
522,241.34587292568463
523,210.54579447456
524,210.14000131527268
525,209.20048635305594
526,207.22382188129225
527,206.20183297312087
528,205.86133672188834
529,205.31381634449926
530,207.11000212489876
531,206.02849346903028
532,204.41667644741298
533,205.7262641833138
534,204.2931248450594
535,204.7736178170782
536,204.1253805956657
537,204.11243184607778
538,203.9339582801697
539,204.15796565455707
540,203.82919254448498
541,203.91669638046383
542,204.0826413032997
543,203.91669638046383
544,203.8729898365811
545,203.7511110006023
546,203.78548600060228
547,203.91669638046383
548,203.9339582801697
549,203.9339582801697
550,203.9776648240524
551,204.06872530219508
552,206.1917931041092
553,207.2951124227875
554,206.90776965807055
555,205.66969111066854
556,205.08659756905664
557,206.86661225297235
558,206.29170690562646
559,290.3894102426313
560,248.43522965314594
561,266.25811608277525
562,236.17934789378845
563,223.71532774265464
564,246.40879182885928
565,225.6781088228796
566,222.55453150308873
567,219.33239080320692
568,215.62157035504598
569,215.50098064260393
570,215.1767748740327
571,214.8275495830468
572,213.69140675055402
573,262.8398573505341
574,208.67562856304113
575,208.42585057153673
576,209.50147888590672
577,264.6416536860488
578,244.74963875049124
579,287.1221800328738
580,256.41639139232325
581,243.2530429307075
582,275.19128978467415
583,250.2696465126536
584,230.16178601503594
585,229.8582217515602
586,227.18681434036134
587,217.44223164997163
588,215.50565372135287
589,215.74774859888169
590,215.75960392710047
591,214.1562041435299
592,216.93217874532
593,209.76875688547366
594,208.1008442124422
595,207.06503396901815
596,205.97181209378098
597,206.36549383815586
598,206.43767605730972
599,204.91482359971837
600,206.65334239785952
601,204.4273690367793
602,205.07902663993147
603,207.7050601889236
604,205.83110250047423
605,207.61793412512998
606,204.43050547433708
607,206.66411734980895
608,276.82293884667155
609,253.1005515160337
610,249.89790027555395
611,262.03224116362804
612,245.7213588109896
613,249.887247987043
614,249.1681200022614
615,246.55625606041724
616,236.49254881442218
617,240.07447881228399
618,235.72761855420697
619,225.48289137812066
620,228.16009590780752
621,280.93841565176103
622,335.183281402503
623,297.89536295144086
624,323.63343496412176
625,389.31419938087146
626,325.9412359941118
627,293.07707368514104
628,367.49745620917076
629,315.2048044961019
630,240.45990689446626
631,239.81609401824062
632,231.6182088950224
633,255.70083054112175
634,217.5422002937413
635,305.03739467366336
636,343.2185942518388
637,296.4092169064919
638,343.83070418757444
639,260.4469155724381
640,309.596779316721
641,304.7932924095221
642,346.7691747644764
643,326.52755608272196
644,335.27953543823327
645,336.5488714605601
646,342.1895767711295
647,387.65371447102507
648,355.82826396901197
649,395.9520485578087
650,397.29327882450076
651,395.2539941186553
652,338.5224393084003
653,390.0620054161606
654,380.1708227942006
655,448.00884326269346
656,384.97318988092593
657,455.13729930777924
658,452.7650566540972
659,457.6903504237543
660,441.84086100487434
661,444.4582852359581
662,319.01944333080746
663,339.0945273502701
664,441.84086100487434
665,451.66424967453264
666,352.2252344328806
667,391.3090031190305
668,453.66433682832326
669,447.477464498521
670,455.13729930777924
671,451.91150036085605
672,449.1472083310883
673,384.24002965997846
674,448.00884326269346
675,369.1332415247267
676,372.4966435434369
677,442.7114855340031
678,444.94497391857186
679,365.501953688149
680,343.79688637434214
681,282.21059338473833
682,336.6308726685756
683,256.8342438539218
684,293.945223733937
685,416.9138493023329
686,332.787420025451
687,310.4527656145061
688,329.4274700290903
689,300.41686236078544
690,273.88273248179036
691,291.0658684041897
692,358.6921189081178
693,356.7952319266399
694,291.6928043263841
695,302.5307230585163
696,410.2892440932241
697,397.848651531549
698,363.3350777507244
699,376.7204569646074
700,454.64345883031484
701,451.91150036085605
702,379.1310972690036
703,362.6487428191631
704,350.4956160066229
705,358.5198500835072
706,437.20881542433045
707,437.20881542433045
708,362.9755814376833
709,369.1670165501348
710,311.4082122028902
711,335.4013331399694
712,327.88265838883444
713,278.2379224889142
714,289.19757932552466
715,338.7866975183373
716,443.6559520171344
717,371.97211240212687
718,447.16963466658825
719,359.57507610758853
720,394.5208338977078
721,375.04915999593237
722,448.00884326269346
723,345.70306177998697
724,391.88041057673763
725,381.0596017561474
726,297.7134681854706
727,399.6663537497602
728,296.7910706425295
729,387.55661275848
730,333.73988795751495
731,342.6999225569373
732,361.89319445118787
733,313.90118371804436
734,286.1540070555659
735,311.15224735859385
736,243.4777121427933
737,248.91789043602873
738,335.8600551646659
739,294.0851993084691
740,303.1873151763099
741,446.0688492282513
742,297.82100229064315
743,362.9185739459005
744,346.11619601304477
745,354.13633699896434
746,327.6790372380042
747,378.8785780679565
748,457.98647270542443
749,457.98647270542443
750,455.13729930777924
751,457.98647270542443
752,457.98647270542443
753,458.1935195156138
754,443.6559520171344
755,456.7068969219173
756,459.73769733067945
757,441.9889344110668
758,390.1191266702969
759,389.47246626613463
760,416.25005898695025
761,400.91922757852967
762,394.51019083004263
763,326.8507133001295
764,308.93523157880094
765,306.1849306599678
766,304.7414813452504
767,302.80171309466635
768,319.6460815124912
769,318.16514296233527
770,316.933291946777
771,318.916953764638
772,319.6426633489624
773,316.5131562395956
774,321.28460407741363
775,318.6414397938923
776,317.17867850077727
777,319.3941545351014
778,317.6024520103577
779,319.17138819135164
780,319.622464199983
781,321.0647083016967
782,319.62409393331285
783,321.19236455169676
784,316.1099047934521
785,319.84933243652466
786,319.2990958630513
787,455.2628013193351
788,457.88200685852627
789,455.88346896442863
790,455.88346896442863
791,457.88200685852627
792,457.67496004833686
793,458.1935195156138
794,458.1935195156138
795,447.88327755394306
796,457.1826467238025
797,457.1826467238025
798,437.2483446946704
799,413.5079048747164
800,380.04052125593654
801,280.78100527341564
802,279.4576980166363
803,218.31241785542525
804,221.32031059046415
805,208.85851976496465
806,208.6668907644538
807,208.38388915566244
808,220.86156855113117
809,205.22271423376267
810,206.20773338364287
811,295.7637848930779
812,247.197554105517
813,228.94099673547476
814,272.1623501505757
815,272.3956835545257
816,305.88166726913937
817,251.07921257168226
818,259.69730905429026
819,245.56553878804323
820,231.94364150000953
821,224.87531220922824
822,255.59430292598807
823,234.5805460208652
824,278.19005103928913
825,266.9761131932528
826,238.41122927429163
827,286.789823948722
828,263.7641087247997
829,249.6794450656106
830,270.50883963425724
831,286.7247673572696
832,255.21403689854597
833,245.67326159297718
834,242.10465075228603
835,230.44774054408265
836,229.3992398150132
837,280.19480474569974
838,329.7242549791201
839,328.47141642489163
840,331.4222176386481
841,329.84470639373905
842,325.20387884921803
843,326.7404308506448
844,321.66589742821213
845,448.00884326269346
846,457.98647270542443
847,390.99987455185357
848,454.15817730578766
849,449.4587209881758
850,395.3886430053423
851,457.98647270542443
852,454.95497148740236
853,455.6764221542393
854,454.95497148740236
855,344.2602869176068
856,454.64345883031484
857,451.8876559800447
858,453.9758494854108
859,441.574394960822
860,433.7483656967761
861,370.5428647870548
862,370.73650361823206
863,280.8701782220504
864,231.1884821875786
865,234.85893565766716
866,219.45841567629685
867,223.95421180961034
868,219.55236499735878
869,281.1029312919646
870,242.8561594349789
871,274.7311589699392
872,264.7716856783012
873,275.3924310990292
874,229.01698918371233
875,235.42887061019644
876,255.95514403215103
877,255.6341124842495
878,279.6995934752719
879,252.2459960634177
880,262.1192547452128
881,339.2214648833002
882,267.26287430410235
883,286.58851415200985
884,278.5757123896117
885,379.6055499351241
886,390.41914766908224
887,328.1416217951766
888,338.3686948055258
889,364.67129045770344
890,353.73220602940796
891,349.60387437054754
892,353.5204431719895
893,394.26389200325247
894,392.12133990781905
895,371.0835053726665
896,384.21082485892765
897,373.78155918232073
898,455.13729930777924
899,371.61428051715905
900,442.44707960219193
901,358.8769750835072
902,336.70123363169006
903,451.79557541470734
904,350.4715361309373
905,456.1207172143832
906,376.45062583787
907,455.6764221542393
908,394.19218638598556
909,446.88496795301404
910,457.1826467238025
911,455.13729930777924
912,454.15817730578766
913,380.4752603821256
914,389.88872289615966
915,366.4056834873197
916,397.0107508457875
917,401.25472152697193
918,393.26473866999675
919,394.5552605728341
920,395.1119582934866
921,457.67496004833686
922,452.89062236284764
923,452.7650566540972
924,350.90083579916325
925,457.48330361356494
926,350.63380187469954
927,334.36903625708726
928,417.7740530332664
929,457.48330361356494
930,457.006024297444
931,441.5408505666003
932,456.87113406671494
933,457.3896935339919
934,457.3896935339919
935,456.91394373210665
936,457.88200685852627
937,458.1935195156138
938,455.13729930777924
939,457.1826467238025
940,382.60293948630994
941,414.99261728979565
942,411.45498617516654
943,404.5255793405065
944,397.39642900697953
945,398.6363227643045
946,414.5414907545809
947,400.140878761671
948,337.3752181383864
949,319.47236205211493
950,356.5452591581185
951,357.5124239364813
952,361.91386847980635
953,315.7134745088503
954,336.91851843295825
955,480.7269649538151
956,395.73965365679794
957,413.7102472711415
958,445.90295302203805
959,457.98647270542443
960,458.1935195156138
961,458.1935195156138
962,457.98647270542443
963,371.6998065727548
964,455.13729930777924
965,392.10981639146553
966,289.1564718140705
967,304.5787212222019
968,357.927317350013
969,294.24715264252814
970,279.50020403762284
971,251.6854586917256
972,288.1245375999277
973,272.65800083283705
974,252.41924723915233
975,433.99797839890095
976,339.25631944025986
977,425.41364311006606
978,337.5970551684997
979,417.7243712201234
980,413.3888186028704
981,398.48245198767245
982,394.95814416232474
983,442.44707960219193
984,454.64345883031484
985,448.00884326269346
986,457.98647270542443
987,457.1826467238025
988,446.04575935690883
989,334.5292811624933
990,410.70824055317627
991,410.2393013689305
992,336.92438192060575
993,334.1446004283639
994,288.8150439208743
995,270.9541579295253
996,262.7765647255144
997,336.7479753770677
998,337.77803571923226
999,308.271694061477
1000,442.28166941774936
1001,444.21979975572197
1002,304.52985251435115
1003,484.0612054968995
1004,418.05343334472286
1005,409.2226212766272
1006,409.98196434801656
1007,456.7068969219173
1008,457.98647270542443
1009,453.19845219478043
1010,458.1935195156138
1011,457.67496004833686
1012,457.98647270542443
1013,444.94497391857186
1014,457.1826467238025
1015,457.98647270542443
1016,455.13729930777924
1017,455.6764221542393
1018,413.2353484710693
1019,486.177002035486
1020,558.6186167749366
1021,447.27387360565365
1022,560.4336617270609
1023,549.7280141192183
1024,533.6719229550106
1025,535.0006144166761
1026,524.1335744260672
1027,558.1211167749367
1028,498.89103566939264
1029,457.006024297444
1030,457.2575897034525
1031,456.1207172143832
1032,456.87113406671494
1033,458.1935195156138
1034,455.88346896442863
1035,457.88200685852627
1036,457.88200685852627
1037,458.1935195156138
1038,458.1935195156138
1039,446.0688492282513
1040,446.0688492282513
1041,457.6903504237543
1042,461.2431291377403
1043,544.6138340738686
1044,575.6750182713868
1045,574.1404489293836
1046,538.6272506328851
1047,578.914066091641
1048,575.2203610514232
1049,574.6268442782208
1050,494.6885458238446
1051,461.03608232755096
1052,461.52650263171614
1053,457.6903504237543
1054,458.1935195156138
1055,455.88346896442863
1056,455.13729930777924
1057,458.1935195156138
1058,457.98647270542443
1059,457.98647270542443
1060,457.88200685852627
1061,444.94497391857186
1062,457.1826467238025
1063,449.87048083564974
1064,422.06855124153293
1065,457.48330361356494
1066,502.0886176685792
1067,491.6462207197203
1068,575.4881223945731
1069,539.5253301174038
1070,510.909877046317
1071,444.216077400748
1072,565.7983731579743
1073,555.4951538078986
1074,490.79909821519294
1075,457.6903504237543
1076,457.6903504237543
1077,452.89062236284764
1078,456.7068969219173
1079,452.0909091874042
1080,455.0796429828068
1081,457.98647270542443
1082,455.6764221542393
1083,458.1935195156138
1084,454.95128866224763
1085,458.1935195156138
1086,455.6764221542393
1087,457.3896935339919
1088,454.1432349360416
1089,442.6881390928538
1090,461.13709473697935
1091,498.82163048600336
1092,557.1240492767708
1093,537.981266284431
1094,518.2505951702382
1095,503.3603884588509
1096,556.8489748011674
1097,555.9437891743527
1098,536.9594045130779
1099,502.87946582314726
1100,462.63828987861996
1101,423.22435692357766
1102,415.40847821072333
1103,413.4518800872723
1104,290.2553860377255
1105,299.04850051861484
1106,346.01669313942546
1107,314.08897731162506
1108,314.18048218175494
1109,354.8835418758874
1110,319.44037980647016
1111,356.8496449304252
1112,310.8219174467059
1113,315.00488926142464
1114,312.6598808757546
1115,311.535417203967
1116,296.05767106184544
1117,303.8632447773065
1118,306.1176495256167
1119,230.08204581110257
1120,254.89214949931068
1121,234.26526795438207
1122,235.45584231780603
1123,309.84701180064354
1124,312.0986175134759
1125,307.293602568179
1126,308.1486587881407
1127,285.9125531890689
1128,289.9606085316814
1129,301.43729940540675
1130,307.67217183720317
1131,297.7489675678231
1132,283.8684426015776
1133,350.94339075238577
1134,321.80518520238536
1135,305.01302611804266
1136,336.4865485215702
1137,328.01825653488066
1138,349.92908200995225
1139,349.92908200995225
1140,410.2362594353425
1141,398.74589986674846
1142,412.4657187820431
1143,333.51751559388657
1144,359.20025693353375
1145,354.2812250128021
1146,348.2097629158533
1147,390.00665795340205
1148,394.8543434154498
1149,399.0064647752811
1150,366.17798266430407
1151,299.87337752558363
1152,310.5913169578746
1153,290.95550402251365
1154,292.05469092355656
1155,284.53824121264006
1156,257.43682686456947
1157,260.44242397886825
1158,275.7671110718042
1159,258.760369775007
1160,275.542086140491
1161,257.4869800221637
1162,275.0890724369833
1163,232.86273175179198
1164,222.99051524942544
1165,253.33183761538854
1166,252.27742414223772
1167,221.84883242993916
1168,224.10107816844888
1169,222.71404828414776
1170,234.7427161309755
1171,224.99721228582564
1172,222.3048765438524
1173,224.37097586677723
1174,219.31389582565106
1175,216.98922953532968
1176,217.05651758048
1177,256.13451463382785
1178,219.35652474243315
1179,241.45811564896437
1180,258.93765801314254
1181,294.42145931739583
1182,272.2714808556764
1183,257.29707721466747
1184,270.1350541451354
1185,270.3913126669077
1186,242.78217733942273
1187,221.83596651725705
1188,259.302829606422
1189,211.01756980654406
1190,251.8250074955323
1191,211.40910729146808
1192,208.99652468891597
1193,207.10795120146435
1194,206.6913893362385
1195,209.23249960962974
1196,205.4111481237712
1197,206.93413126322832
1198,205.55826028595874
1199,208.90714610906372
1200,205.076164657151
1201,204.2994367213939
1202,205.7191869430464
1203,204.29936800347699
1204,204.52900706921307
1205,204.40680440217784
1206,246.26913789240632
1207,204.25373545371858
1208,227.00429734226392
1209,227.50459936596934
1210,259.33217445858526
1211,232.36568547648946
1212,223.97207215827734
1213,232.87018137580642
1214,235.8258780426639
1215,253.9139404593478
1216,223.62632560698262
1217,230.00951356347377
1218,224.61810156370723
1219,235.2945164060186
1220,225.33643526540493
1221,234.98617359401226
1222,228.23524518882266
1223,223.09384852656288
1224,215.97634484691054
1225,214.92303519159276
1226,224.24524020799717
1227,215.57141035497997
1228,208.95470280964884
1229,234.04050630802615
1230,213.3045336038648
1231,295.6438664644206
1232,292.83145003807084
1233,251.94875359216286
1234,256.07101137590445
1235,223.44711083185092
1236,222.1634925643739
1237,220.69762719603764
1238,217.4197490135508
1239,216.07396602351372
1240,216.67511398460928
1241,210.23722118857728
1242,213.0674382078447
1243,213.36852989194074
1244,252.41338512166527
1245,223.07507453253768
1246,239.37792060276098
1247,269.26262390484203
1248,308.81316775644484
1249,299.8019492606213
1250,281.89042560472586
1251,346.1151586245001
1252,301.59617035971604
1253,297.4938894047692
1254,306.2932422538646
1255,302.63310579214607
1256,270.1338432863768
1257,266.20252576054713
1258,234.1325880184656
1259,296.38201047994124
1260,231.3561695385987
1261,284.8498685136462
1262,272.61385103437306
1263,268.4915463534287
1264,251.0146784029774
1265,222.23407224421538
1266,216.63573893247064
1267,218.26569258106986
1268,224.91554180435352
1269,223.9868467799398
1270,224.90386568223366
1271,238.3968896677478
1272,230.852310697194
1273,302.29077843258654
1274,294.9417743369233
1275,289.7444133548813
1276,294.42145931739583
1277,307.9390583207387
1278,359.76584144596353
1279,285.57371588367926
1280,297.5346548494361
1281,257.41326370980426
1282,275.2342501815702
1283,236.6312323018572
1284,281.10984909260725
1285,241.7418988225055
1286,286.65734497582866
1287,286.05670534311173
1288,284.53824121264006
1289,304.2120225980108
1290,348.982190213058
1291,326.03651129059165
1292,320.5560889296384
1293,353.2467328867546
1294,358.5298717160772
1295,397.392201963228
1296,351.41990648197867
1297,381.32191201538575
1298,404.10056916893717
1299,411.5918661013872
1300,399.0455932576616
1301,394.44167629931843
1302,403.3841689583507
1303,378.132951168635
1304,339.32977145413713
1305,351.5436195891435
1306,345.8216226657813
1307,419.94000697959547
1308,403.56483187670216
1309,382.3137033987652
1310,396.77313531879736
1311,410.49203643143215
1312,406.2274732025968
1313,348.2645683920779
1314,324.27412840809257
1315,351.76626770566116
1316,433.4643882248715
1317,437.08764879441077
1318,394.89307865471164
1319,426.1367037318729
1320,399.5539931117523
1321,411.5918661013872
1322,391.0746326981709
1323,387.4119065852126
1324,418.90707496209853
1325,397.59890033140664
1326,400.32148499425733
1327,399.7667004412501
1328,373.0899977354644
1329,409.9563853866598
1330,373.11022937138586
1331,364.2692105379923
1332,313.97458359909814
1333,333.4094975365203
1334,308.1688073020268
1335,284.4440675631708
1336,331.0308136390663
1337,330.975536191965
1338,297.6155966846805
1339,280.064538755842
1340,237.54936513439432
1341,277.6162354824219
1342,270.0351281618323
1343,227.05243891677878
1344,228.90619135630098
1345,221.65623458638868
1346,229.80987208483745
1347,233.03953729201018
1348,252.78135905581325
1349,234.56946645262633
1350,266.28086221747
1351,223.70273973273981
1352,221.57508548098008
1353,219.3837130211967
1354,208.87003531880916
1355,209.3176222945081
1356,210.38039056216442
1357,208.95914926454265
1358,209.00444012510172
1359,207.9134847834234
1360,206.1394874810938
1361,206.9618111737476
1362,205.34629554303967
1363,205.64235212490345
1364,205.99257352633802
1365,203.83118260841434
1366,203.69313792643902
